Birthplace,Sex,Race,Age group,Base,Stratum,From_state,To_State
India,Female,Other,Age 70-74,0.186590951,India Female Other Age 70-74,Uninitialized,Latent TB
India,Female,Other,Age 75-79,0.186590951,India Female Other Age 75-79,Uninitialized,Latent TB
India,Female,Other,Age 80+,0.186590951,India Female Other Age 80+,Uninitialized,Latent TB
Indonesia,Male,Asian,Age 15-19,0.186948016,Indonesia Male Asian Age 15-19,Uninitialized,Latent TB
Indonesia,Male,Asian,Age 20-24,0.186948016,Indonesia Male Asian Age 20-24,Uninitialized,Latent TB
Indonesia,Male,Asian,Age 25-29,0.636058201,Indonesia Male Asian Age 25-29,Uninitialized,Latent TB
Indonesia,Male,Asian,Age 30-34,0.636058201,Indonesia Male Asian Age 30-34,Uninitialized,Latent TB
Indonesia,Male,Asian,Age 35-39,0.636058201,Indonesia Male Asian Age 35-39,Uninitialized,Latent TB
Indonesia,Male,Asian,Age 40-44,0.636058201,Indonesia Male Asian Age 40-44,Uninitialized,Latent TB
Indonesia,Male,Asian,Age 45-49,0.660716701,Indonesia Male Asian Age 45-49,Uninitialized,Latent TB
Indonesia,Male,Asian,Age 50-54,0.660716701,Indonesia Male Asian Age 50-54,Uninitialized,Latent TB
Indonesia,Male,Asian,Age 55-59,0.660716701,Indonesia Male Asian Age 55-59,Uninitialized,Latent TB
Indonesia,Male,Asian,Age 60-64,0.660716701,Indonesia Male Asian Age 60-64,Uninitialized,Latent TB
Indonesia,Male,Asian,Age 65-69,0.175649811,Indonesia Male Asian Age 65-69,Uninitialized,Latent TB
Indonesia,Male,Asian,Age 70-74,0.175649811,Indonesia Male Asian Age 70-74,Uninitialized,Latent TB
Indonesia,Male,Asian,Age 75-79,0.175649811,Indonesia Male Asian Age 75-79,Uninitialized,Latent TB
Indonesia,Male,Asian,Age 80+,0.175649811,Indonesia Male Asian Age 80+,Uninitialized,Latent TB
Indonesia,Male,Hispanic,Age 15-19,0.186948016,Indonesia Male Hispanic Age 15-19,Uninitialized,Latent TB
Indonesia,Male,Hispanic,Age 20-24,0.186948016,Indonesia Male Hispanic Age 20-24,Uninitialized,Latent TB
Indonesia,Male,Hispanic,Age 25-29,0.636058201,Indonesia Male Hispanic Age 25-29,Uninitialized,Latent TB
Indonesia,Male,Hispanic,Age 30-34,0.636058201,Indonesia Male Hispanic Age 30-34,Uninitialized,Latent TB
Indonesia,Male,Hispanic,Age 35-39,0.636058201,Indonesia Male Hispanic Age 35-39,Uninitialized,Latent TB
Indonesia,Male,Hispanic,Age 40-44,0.636058201,Indonesia Male Hispanic Age 40-44,Uninitialized,Latent TB
Indonesia,Male,Hispanic,Age 45-49,0.660716701,Indonesia Male Hispanic Age 45-49,Uninitialized,Latent TB
Indonesia,Male,Hispanic,Age 50-54,0.660716701,Indonesia Male Hispanic Age 50-54,Uninitialized,Latent TB
Indonesia,Male,Hispanic,Age 55-59,0.660716701,Indonesia Male Hispanic Age 55-59,Uninitialized,Latent TB
Indonesia,Male,Hispanic,Age 60-64,0.660716701,Indonesia Male Hispanic Age 60-64,Uninitialized,Latent TB
Indonesia,Male,Hispanic,Age 65-69,0.175649811,Indonesia Male Hispanic Age 65-69,Uninitialized,Latent TB
Indonesia,Male,Hispanic,Age 70-74,0.175649811,Indonesia Male Hispanic Age 70-74,Uninitialized,Latent TB
Indonesia,Male,Hispanic,Age 75-79,0.175649811,Indonesia Male Hispanic Age 75-79,Uninitialized,Latent TB
Indonesia,Male,Hispanic,Age 80+,0.175649811,Indonesia Male Hispanic Age 80+,Uninitialized,Latent TB
Indonesia,Male,Black,Age 15-19,0.186948016,Indonesia Male Black Age 15-19,Uninitialized,Latent TB
Indonesia,Male,Black,Age 20-24,0.186948016,Indonesia Male Black Age 20-24,Uninitialized,Latent TB
Indonesia,Male,Black,Age 25-29,0.636058201,Indonesia Male Black Age 25-29,Uninitialized,Latent TB
Indonesia,Male,Black,Age 30-34,0.636058201,Indonesia Male Black Age 30-34,Uninitialized,Latent TB
Indonesia,Male,Black,Age 35-39,0.636058201,Indonesia Male Black Age 35-39,Uninitialized,Latent TB
Indonesia,Male,Black,Age 40-44,0.636058201,Indonesia Male Black Age 40-44,Uninitialized,Latent TB
Indonesia,Male,Black,Age 45-49,0.660716701,Indonesia Male Black Age 45-49,Uninitialized,Latent TB
Indonesia,Male,Black,Age 50-54,0.660716701,Indonesia Male Black Age 50-54,Uninitialized,Latent TB
Indonesia,Male,Black,Age 55-59,0.660716701,Indonesia Male Black Age 55-59,Uninitialized,Latent TB
Indonesia,Male,Black,Age 60-64,0.660716701,Indonesia Male Black Age 60-64,Uninitialized,Latent TB
Indonesia,Male,Black,Age 65-69,0.175649811,Indonesia Male Black Age 65-69,Uninitialized,Latent TB
Indonesia,Male,Black,Age 70-74,0.175649811,Indonesia Male Black Age 70-74,Uninitialized,Latent TB
Indonesia,Male,Black,Age 75-79,0.175649811,Indonesia Male Black Age 75-79,Uninitialized,Latent TB
Indonesia,Male,Black,Age 80+,0.175649811,Indonesia Male Black Age 80+,Uninitialized,Latent TB
Indonesia,Male,White,Age 15-19,0.186948016,Indonesia Male White Age 15-19,Uninitialized,Latent TB
Indonesia,Male,White,Age 20-24,0.186948016,Indonesia Male White Age 20-24,Uninitialized,Latent TB
Indonesia,Male,White,Age 25-29,0.636058201,Indonesia Male White Age 25-29,Uninitialized,Latent TB
Indonesia,Male,White,Age 30-34,0.636058201,Indonesia Male White Age 30-34,Uninitialized,Latent TB
Indonesia,Male,White,Age 35-39,0.636058201,Indonesia Male White Age 35-39,Uninitialized,Latent TB
Indonesia,Male,White,Age 40-44,0.636058201,Indonesia Male White Age 40-44,Uninitialized,Latent TB
Indonesia,Male,White,Age 45-49,0.660716701,Indonesia Male White Age 45-49,Uninitialized,Latent TB
Indonesia,Male,White,Age 50-54,0.660716701,Indonesia Male White Age 50-54,Uninitialized,Latent TB
Indonesia,Male,White,Age 55-59,0.660716701,Indonesia Male White Age 55-59,Uninitialized,Latent TB
Indonesia,Male,White,Age 60-64,0.660716701,Indonesia Male White Age 60-64,Uninitialized,Latent TB
Indonesia,Male,White,Age 65-69,0.175649811,Indonesia Male White Age 65-69,Uninitialized,Latent TB
Indonesia,Male,White,Age 70-74,0.175649811,Indonesia Male White Age 70-74,Uninitialized,Latent TB
Indonesia,Male,White,Age 75-79,0.175649811,Indonesia Male White Age 75-79,Uninitialized,Latent TB
Indonesia,Male,White,Age 80+,0.175649811,Indonesia Male White Age 80+,Uninitialized,Latent TB
Indonesia,Male,Other,Age 15-19,0.186948016,Indonesia Male Other Age 15-19,Uninitialized,Latent TB
Indonesia,Male,Other,Age 20-24,0.186948016,Indonesia Male Other Age 20-24,Uninitialized,Latent TB
Indonesia,Male,Other,Age 25-29,0.636058201,Indonesia Male Other Age 25-29,Uninitialized,Latent TB
Indonesia,Male,Other,Age 30-34,0.636058201,Indonesia Male Other Age 30-34,Uninitialized,Latent TB
Indonesia,Male,Other,Age 35-39,0.636058201,Indonesia Male Other Age 35-39,Uninitialized,Latent TB
Indonesia,Male,Other,Age 40-44,0.636058201,Indonesia Male Other Age 40-44,Uninitialized,Latent TB
Indonesia,Male,Other,Age 45-49,0.660716701,Indonesia Male Other Age 45-49,Uninitialized,Latent TB
Indonesia,Male,Other,Age 50-54,0.660716701,Indonesia Male Other Age 50-54,Uninitialized,Latent TB
Indonesia,Male,Other,Age 55-59,0.660716701,Indonesia Male Other Age 55-59,Uninitialized,Latent TB
Indonesia,Male,Other,Age 60-64,0.660716701,Indonesia Male Other Age 60-64,Uninitialized,Latent TB
Indonesia,Male,Other,Age 65-69,0.175649811,Indonesia Male Other Age 65-69,Uninitialized,Latent TB
Indonesia,Male,Other,Age 70-74,0.175649811,Indonesia Male Other Age 70-74,Uninitialized,Latent TB
Indonesia,Male,Other,Age 75-79,0.175649811,Indonesia Male Other Age 75-79,Uninitialized,Latent TB
Indonesia,Male,Other,Age 80+,0.175649811,Indonesia Male Other Age 80+,Uninitialized,Latent TB
Indonesia,Female,Asian,Age 15-19,0.100839902,Indonesia Female Asian Age 15-19,Uninitialized,Latent TB
Indonesia,Female,Asian,Age 20-24,0.100839902,Indonesia Female Asian Age 20-24,Uninitialized,Latent TB
Indonesia,Female,Asian,Age 25-29,0.277738561,Indonesia Female Asian Age 25-29,Uninitialized,Latent TB
Indonesia,Female,Asian,Age 30-34,0.277738561,Indonesia Female Asian Age 30-34,Uninitialized,Latent TB
Indonesia,Female,Asian,Age 35-39,0.277738561,Indonesia Female Asian Age 35-39,Uninitialized,Latent TB
Indonesia,Female,Asian,Age 40-44,0.277738561,Indonesia Female Asian Age 40-44,Uninitialized,Latent TB
Indonesia,Female,Asian,Age 45-49,0.376552798,Indonesia Female Asian Age 45-49,Uninitialized,Latent TB
Indonesia,Female,Asian,Age 50-54,0.376552798,Indonesia Female Asian Age 50-54,Uninitialized,Latent TB
Indonesia,Female,Asian,Age 55-59,0.376552798,Indonesia Female Asian Age 55-59,Uninitialized,Latent TB
Indonesia,Female,Asian,Age 60-64,0.376552798,Indonesia Female Asian Age 60-64,Uninitialized,Latent TB
Indonesia,Female,Asian,Age 65-69,0.116141895,Indonesia Female Asian Age 65-69,Uninitialized,Latent TB
Indonesia,Female,Asian,Age 70-74,0.116141895,Indonesia Female Asian Age 70-74,Uninitialized,Latent TB
Indonesia,Female,Asian,Age 75-79,0.116141895,Indonesia Female Asian Age 75-79,Uninitialized,Latent TB
Indonesia,Female,Asian,Age 80+,0.116141895,Indonesia Female Asian Age 80+,Uninitialized,Latent TB
Indonesia,Female,Hispanic,Age 15-19,0.100839902,Indonesia Female Hispanic Age 15-19,Uninitialized,Latent TB
Indonesia,Female,Hispanic,Age 20-24,0.100839902,Indonesia Female Hispanic Age 20-24,Uninitialized,Latent TB
Indonesia,Female,Hispanic,Age 25-29,0.277738561,Indonesia Female Hispanic Age 25-29,Uninitialized,Latent TB
Indonesia,Female,Hispanic,Age 30-34,0.277738561,Indonesia Female Hispanic Age 30-34,Uninitialized,Latent TB
Indonesia,Female,Hispanic,Age 35-39,0.277738561,Indonesia Female Hispanic Age 35-39,Uninitialized,Latent TB
Indonesia,Female,Hispanic,Age 40-44,0.277738561,Indonesia Female Hispanic Age 40-44,Uninitialized,Latent TB
Indonesia,Female,Hispanic,Age 45-49,0.376552798,Indonesia Female Hispanic Age 45-49,Uninitialized,Latent TB
Indonesia,Female,Hispanic,Age 50-54,0.376552798,Indonesia Female Hispanic Age 50-54,Uninitialized,Latent TB
Indonesia,Female,Hispanic,Age 55-59,0.376552798,Indonesia Female Hispanic Age 55-59,Uninitialized,Latent TB
Indonesia,Female,Hispanic,Age 60-64,0.376552798,Indonesia Female Hispanic Age 60-64,Uninitialized,Latent TB
Indonesia,Female,Hispanic,Age 65-69,0.116141895,Indonesia Female Hispanic Age 65-69,Uninitialized,Latent TB
Indonesia,Female,Hispanic,Age 70-74,0.116141895,Indonesia Female Hispanic Age 70-74,Uninitialized,Latent TB
Indonesia,Female,Hispanic,Age 75-79,0.116141895,Indonesia Female Hispanic Age 75-79,Uninitialized,Latent TB
Indonesia,Female,Hispanic,Age 80+,0.116141895,Indonesia Female Hispanic Age 80+,Uninitialized,Latent TB
Indonesia,Female,Black,Age 15-19,0.100839902,Indonesia Female Black Age 15-19,Uninitialized,Latent TB
Indonesia,Female,Black,Age 20-24,0.100839902,Indonesia Female Black Age 20-24,Uninitialized,Latent TB
Indonesia,Female,Black,Age 25-29,0.277738561,Indonesia Female Black Age 25-29,Uninitialized,Latent TB
Indonesia,Female,Black,Age 30-34,0.277738561,Indonesia Female Black Age 30-34,Uninitialized,Latent TB
Indonesia,Female,Black,Age 35-39,0.277738561,Indonesia Female Black Age 35-39,Uninitialized,Latent TB
Indonesia,Female,Black,Age 40-44,0.277738561,Indonesia Female Black Age 40-44,Uninitialized,Latent TB
Indonesia,Female,Black,Age 45-49,0.376552798,Indonesia Female Black Age 45-49,Uninitialized,Latent TB
Indonesia,Female,Black,Age 50-54,0.376552798,Indonesia Female Black Age 50-54,Uninitialized,Latent TB
Indonesia,Female,Black,Age 55-59,0.376552798,Indonesia Female Black Age 55-59,Uninitialized,Latent TB
Indonesia,Female,Black,Age 60-64,0.376552798,Indonesia Female Black Age 60-64,Uninitialized,Latent TB
Indonesia,Female,Black,Age 65-69,0.116141895,Indonesia Female Black Age 65-69,Uninitialized,Latent TB
Indonesia,Female,Black,Age 70-74,0.116141895,Indonesia Female Black Age 70-74,Uninitialized,Latent TB
Indonesia,Female,Black,Age 75-79,0.116141895,Indonesia Female Black Age 75-79,Uninitialized,Latent TB
Indonesia,Female,Black,Age 80+,0.116141895,Indonesia Female Black Age 80+,Uninitialized,Latent TB
Indonesia,Female,White,Age 15-19,0.100839902,Indonesia Female White Age 15-19,Uninitialized,Latent TB
Indonesia,Female,White,Age 20-24,0.100839902,Indonesia Female White Age 20-24,Uninitialized,Latent TB
Indonesia,Female,White,Age 25-29,0.277738561,Indonesia Female White Age 25-29,Uninitialized,Latent TB
Indonesia,Female,White,Age 30-34,0.277738561,Indonesia Female White Age 30-34,Uninitialized,Latent TB
Indonesia,Female,White,Age 35-39,0.277738561,Indonesia Female White Age 35-39,Uninitialized,Latent TB
Indonesia,Female,White,Age 40-44,0.277738561,Indonesia Female White Age 40-44,Uninitialized,Latent TB
Indonesia,Female,White,Age 45-49,0.376552798,Indonesia Female White Age 45-49,Uninitialized,Latent TB
Indonesia,Female,White,Age 50-54,0.376552798,Indonesia Female White Age 50-54,Uninitialized,Latent TB
Indonesia,Female,White,Age 55-59,0.376552798,Indonesia Female White Age 55-59,Uninitialized,Latent TB
Indonesia,Female,White,Age 60-64,0.376552798,Indonesia Female White Age 60-64,Uninitialized,Latent TB
Indonesia,Female,White,Age 65-69,0.116141895,Indonesia Female White Age 65-69,Uninitialized,Latent TB
Indonesia,Female,White,Age 70-74,0.116141895,Indonesia Female White Age 70-74,Uninitialized,Latent TB
Indonesia,Female,White,Age 75-79,0.116141895,Indonesia Female White Age 75-79,Uninitialized,Latent TB
Indonesia,Female,White,Age 80+,0.116141895,Indonesia Female White Age 80+,Uninitialized,Latent TB
Indonesia,Female,Other,Age 15-19,0.100839902,Indonesia Female Other Age 15-19,Uninitialized,Latent TB
Indonesia,Female,Other,Age 20-24,0.100839902,Indonesia Female Other Age 20-24,Uninitialized,Latent TB
Indonesia,Female,Other,Age 25-29,0.277738561,Indonesia Female Other Age 25-29,Uninitialized,Latent TB
Indonesia,Female,Other,Age 30-34,0.277738561,Indonesia Female Other Age 30-34,Uninitialized,Latent TB
Indonesia,Female,Other,Age 35-39,0.277738561,Indonesia Female Other Age 35-39,Uninitialized,Latent TB
Indonesia,Female,Other,Age 40-44,0.277738561,Indonesia Female Other Age 40-44,Uninitialized,Latent TB
Indonesia,Female,Other,Age 45-49,0.376552798,Indonesia Female Other Age 45-49,Uninitialized,Latent TB
Indonesia,Female,Other,Age 50-54,0.376552798,Indonesia Female Other Age 50-54,Uninitialized,Latent TB
Indonesia,Female,Other,Age 55-59,0.376552798,Indonesia Female Other Age 55-59,Uninitialized,Latent TB
Indonesia,Female,Other,Age 60-64,0.376552798,Indonesia Female Other Age 60-64,Uninitialized,Latent TB
Indonesia,Female,Other,Age 65-69,0.116141895,Indonesia Female Other Age 65-69,Uninitialized,Latent TB
Indonesia,Female,Other,Age 70-74,0.116141895,Indonesia Female Other Age 70-74,Uninitialized,Latent TB
Indonesia,Female,Other,Age 75-79,0.116141895,Indonesia Female Other Age 75-79,Uninitialized,Latent TB
Indonesia,Female,Other,Age 80+,0.116141895,Indonesia Female Other Age 80+,Uninitialized,Latent TB
Kenya,Male,Asian,Age 15-19,0.061945114,Kenya Male Asian Age 15-19,Uninitialized,Latent TB
Kenya,Male,Asian,Age 20-24,0.061945114,Kenya Male Asian Age 20-24,Uninitialized,Latent TB
Kenya,Male,Asian,Age 25-29,0.281291202,Kenya Male Asian Age 25-29,Uninitialized,Latent TB
Kenya,Male,Asian,Age 30-34,0.281291202,Kenya Male Asian Age 30-34,Uninitialized,Latent TB
Kenya,Male,Asian,Age 35-39,0.281291202,Kenya Male Asian Age 35-39,Uninitialized,Latent TB
Kenya,Male,Asian,Age 40-44,0.281291202,Kenya Male Asian Age 40-44,Uninitialized,Latent TB
Kenya,Male,Asian,Age 45-49,0.529735676,Kenya Male Asian Age 45-49,Uninitialized,Latent TB
Kenya,Male,Asian,Age 50-54,0.529735676,Kenya Male Asian Age 50-54,Uninitialized,Latent TB
Kenya,Male,Asian,Age 55-59,0.529735676,Kenya Male Asian Age 55-59,Uninitialized,Latent TB
Kenya,Male,Asian,Age 60-64,0.529735676,Kenya Male Asian Age 60-64,Uninitialized,Latent TB
Kenya,Male,Asian,Age 65-69,0.590993239,Kenya Male Asian Age 65-69,Uninitialized,Latent TB
Kenya,Male,Asian,Age 70-74,0.590993239,Kenya Male Asian Age 70-74,Uninitialized,Latent TB
Kenya,Male,Asian,Age 75-79,0.590993239,Kenya Male Asian Age 75-79,Uninitialized,Latent TB
Kenya,Male,Asian,Age 80+,0.590993239,Kenya Male Asian Age 80+,Uninitialized,Latent TB
Kenya,Male,Hispanic,Age 15-19,0.061945114,Kenya Male Hispanic Age 15-19,Uninitialized,Latent TB
Kenya,Male,Hispanic,Age 20-24,0.061945114,Kenya Male Hispanic Age 20-24,Uninitialized,Latent TB
Kenya,Male,Hispanic,Age 25-29,0.281291202,Kenya Male Hispanic Age 25-29,Uninitialized,Latent TB
Kenya,Male,Hispanic,Age 30-34,0.281291202,Kenya Male Hispanic Age 30-34,Uninitialized,Latent TB
Kenya,Male,Hispanic,Age 35-39,0.281291202,Kenya Male Hispanic Age 35-39,Uninitialized,Latent TB
Kenya,Male,Hispanic,Age 40-44,0.281291202,Kenya Male Hispanic Age 40-44,Uninitialized,Latent TB
Kenya,Male,Hispanic,Age 45-49,0.529735676,Kenya Male Hispanic Age 45-49,Uninitialized,Latent TB
Kenya,Male,Hispanic,Age 50-54,0.529735676,Kenya Male Hispanic Age 50-54,Uninitialized,Latent TB
Kenya,Male,Hispanic,Age 55-59,0.529735676,Kenya Male Hispanic Age 55-59,Uninitialized,Latent TB
Kenya,Male,Hispanic,Age 60-64,0.529735676,Kenya Male Hispanic Age 60-64,Uninitialized,Latent TB
Kenya,Male,Hispanic,Age 65-69,0.590993239,Kenya Male Hispanic Age 65-69,Uninitialized,Latent TB
Kenya,Male,Hispanic,Age 70-74,0.590993239,Kenya Male Hispanic Age 70-74,Uninitialized,Latent TB
Kenya,Male,Hispanic,Age 75-79,0.590993239,Kenya Male Hispanic Age 75-79,Uninitialized,Latent TB
Kenya,Male,Hispanic,Age 80+,0.590993239,Kenya Male Hispanic Age 80+,Uninitialized,Latent TB
Kenya,Male,Black,Age 15-19,0.061945114,Kenya Male Black Age 15-19,Uninitialized,Latent TB
Kenya,Male,Black,Age 20-24,0.061945114,Kenya Male Black Age 20-24,Uninitialized,Latent TB
Kenya,Male,Black,Age 25-29,0.281291202,Kenya Male Black Age 25-29,Uninitialized,Latent TB
Kenya,Male,Black,Age 30-34,0.281291202,Kenya Male Black Age 30-34,Uninitialized,Latent TB
Kenya,Male,Black,Age 35-39,0.281291202,Kenya Male Black Age 35-39,Uninitialized,Latent TB
Kenya,Male,Black,Age 40-44,0.281291202,Kenya Male Black Age 40-44,Uninitialized,Latent TB
Kenya,Male,Black,Age 45-49,0.529735676,Kenya Male Black Age 45-49,Uninitialized,Latent TB
Kenya,Male,Black,Age 50-54,0.529735676,Kenya Male Black Age 50-54,Uninitialized,Latent TB
Kenya,Male,Black,Age 55-59,0.529735676,Kenya Male Black Age 55-59,Uninitialized,Latent TB
Kenya,Male,Black,Age 60-64,0.529735676,Kenya Male Black Age 60-64,Uninitialized,Latent TB
Kenya,Male,Black,Age 65-69,0.590993239,Kenya Male Black Age 65-69,Uninitialized,Latent TB
Kenya,Male,Black,Age 70-74,0.590993239,Kenya Male Black Age 70-74,Uninitialized,Latent TB
Kenya,Male,Black,Age 75-79,0.590993239,Kenya Male Black Age 75-79,Uninitialized,Latent TB
Kenya,Male,Black,Age 80+,0.590993239,Kenya Male Black Age 80+,Uninitialized,Latent TB
Kenya,Male,White,Age 15-19,0.061945114,Kenya Male White Age 15-19,Uninitialized,Latent TB
Kenya,Male,White,Age 20-24,0.061945114,Kenya Male White Age 20-24,Uninitialized,Latent TB
